,ENODEB_NAME,CELL_NAME,# of ERAB<%96,# of CSFB<%96,# of RRC<%96,# of E2E<%96,# of ERAB<%98,# of CSFB<%98,# of RRC<%98,# of E2E<%98,DCR_VOLTE_V5R,TOTAL96,TOTAL98,TOTAL
30378,GL34_K3543_CAVUSBASI_BAKLACI_MAH,LK354325O345845572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30379,GL34_K3649_SILE_IMRENLI_KOYU_AVEA,LK364915O345849471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30380,GL34_K6561_YavuzturkBosnaBulvari2,LK656115O345862181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30381,GL34_K6561_YavuzturkBosnaBulvari2,LK656135O345862183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30382,SR34_01190_NAKKASTEPE,L0119025O345712032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30383,GL34_K8124_Emekyemez_Kartopu_AVEA,LK812435O346284373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30384,GL34_K8124_Emekyemez_Kartopu_AVEA,LK812415O346284381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30385,SR34_D2708_ZincirZorlu_1,LD270865I346176456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30386,SR34_D2708_ZincirZorlu_1,LD270815I346176481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30387,SR34_G1116_VaryapMeridyenFblok,LG111615O345829111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30388,SR34_G1116_VaryapMeridyenFblok,LG111635I345829183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30389,GL34_C1070_CEKMEKOY_TT,LC107015O345798281,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
30390,GL34_C1070_CEKMEKOY_TT,LC107025O345798282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30391,GL34_K1842_CAVUSBASI_CAMLIK_CADDESI,LK184225O345837672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30392,GL34_01010_POLONEZKOY_J,L0101015O345701481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30393,GL34_0A746_FIRUZKOYYOLU3_JP_HUB,L0A74615O346114471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30394,GL34_K6684_SultanbeyliHasanBasri,LK668415O345872571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30395,GL34_K6684_SultanbeyliHasanBasri,LK668435O345872573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30396,GL34_K6684_SultanbeyliHasanBasri,LK668435O345872583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30397,SR34_00186_Carousel,L0018625O346011912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30398,SR34_00186_Carousel,L0018625O346011932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30399,SR34_00186_Carousel,L0018635I346011983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30400,SR34_0C841_ZncrZrlu3,L0C84135I346172553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30401,SR34_C5564_AkasyaAVM,LC556435I345804233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30402,GL34_H1138_IDEALTEPE_E5,LH113825O345831332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30403,SR34_K7840_MaslakUniq4,LK784015O346277711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30404,SR34_K4573_KagithaneOfispark,LK457315O346246531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30405,SR34_K4573_KagithaneOfispark,LK457335O346246573,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0
30406,SR34_K4573_KagithaneOfispark,LK457335O346246583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30407,SR34_K5332_AkasyaAVM4,LK533215I345858331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30408,SR34_M5944_GIYIMKENT_BAGLANTI,LM594425O346441212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30409,SR34_00676_Akmerkez2,L0067625O346045312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30410,SR34_0B331_BesiktasIsMrkz,L0B33115O346140611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30411,SR34_0B331_BesiktasIsMrkz,L0B33115O346140671,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30412,SR34_K2565_KagithaneOfishane,LK256535O346225813,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
30413,SR34_K2565_KagithaneOfishane,LK256525O346225882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30414,GL34_00472_OZTURK_SOKAK,L0047235O346032073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30415,GL34_00898_BYG_TEL_SOK,L0089825O346059372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30416,GL34_01349_KARTALKRTTEPE_JP,L0134915O345721371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30417,GL34_C1057_ALTAYCESME_2,LC105725O345798182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30418,GL34_K4119_MARMARA_SANAYI,LK411955O346239835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
30419,GL34_K8453_BarbarosBulvari2,LK845315O346290881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30420,GL34_00239_BYP_VATAN,L0023915O346015131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30421,GL34_00239_BYP_VATAN,L0023935O346015133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30422,GL34_00299_BKOY_ISKELE_JP,L0029925O346019772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30423,GL34_00634_YBS_KAVSAK_JP,L0063415O346042571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30424,GL34_00738_TUNA_CAD,L0073825O346049672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30425,GL34_00775_CAVUSPASA_ONER,L0077515O346051971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30426,GL34_00775_CAVUSPASA_ONER,L0077515O346051981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30427,GL34_00775_CAVUSPASA_ONER,L0077525O346051982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30428,GL34_00867_YBS_ANADOLU_JP,L0086715O346057071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30429,GL34_01078_KUCUKBEBEK2,L0107815O345705971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30430,GL34_01370_TUZLASIFA,L0137025O345722772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30431,GL34_01448_BULGURLU_KAVSAK,L0144815O345726381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30432,GL34_A1608_ESENSHRPALANDOKN,LA160845O345770474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30433,GL34_B1173_SEYHLIMIMARSINAN,LB117325O345781572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30434,GL34_B1556_KADIKOYBAYRAMYERI,LB155615O345795671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30435,GL34_D1084_ANKARA_CAD_SANAYI,LD108425O345806572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
30436,GL34_D1084_ANKARA_CAD_SANAYI,LD108435O345806573,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
30437,GL34_K3619_PENDIK_DOLAYOBA_TT,LK361915O345848171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30438,GL34_K3619_PENDIK_DOLAYOBA_TT,LK361925O345848182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30439,GL34_K4178_AYRILIKCESME,LK417835O345850683,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
30440,GL34_K7266_KULTUR_UNV_SIRINEVLER_KAMPUSU,LK726635O346273973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30441,SR34_01069_Capitol,L0106925O345705312,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30442,SR34_01069_Capitol,L0106935O345705333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30443,SR34_01069_Capitol,L0106945I345705334,4.0,1.0,10.0,10.0,6.0,0.0,0.0,0.0,0.0,25.0,6.0,31.0
30444,SR34_01660_BUYUKADA,L0166015O345737781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30445,SR34_01660_BUYUKADA,L0166025O345737782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30446,SR34_01660_BUYUKADA,L0166035O345737783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30447,SR34_00292_YbosnaIhlas,L0029215O346019111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30448,SR34_K5842_COBANCESME_DIS_TICARET,LK584225I346252032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30449,SR34_K8505_BOMONTI_BUSINESS_CENTER,LK850525O346292182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30450,SR34_K2543_Umraniye_AVM_AVEA,LK254315O345838311,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
30451,SR34_K2543_Umraniye_AVM_AVEA,LK254325O345838312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30452,SR34_K2543_Umraniye_AVM_AVEA,LK254335O345838333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30453,SR34_K7239_BULVAR_216_ATASEHIR,LK723925I345874052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30454,SR34_K7239_BULVAR_216_ATASEHIR,LK723925I345874082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30455,SR34_K7245_SarphanFinanspark,LK724515O345874611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30456,SR34_K7245_SarphanFinanspark,LK724525O345874632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30457,SR34_K7245_SarphanFinanspark,LK724515O345874681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30458,SR34_K7245_SarphanFinanspark,LK724525O345874682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30459,SR34_B1363_TasdelenKoctas,LB136315O345790011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30460,SR34_B1363_TasdelenKoctas,LB136325I345790032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30461,SR34_D1662_EMSEY_HASTANESI,LD166235O345810973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30462,SR34_E3502_ESAS_HOLDING,LE350245I345823934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30463,SR34_K4141_KRISTAL_KULE,LK414135I346240533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30464,SR34_K4566_TUZLA_PIRI_REIS_UNV,LK456615O345855011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30465,SR34_K4566_TUZLA_PIRI_REIS_UNV,LK456625O345855012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30466,SR34_K7236_RONESANS_TOWER_ATASEHIR_POP,LK723615I345873831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30467,SR34_K8295_KAGITHANE_POLAT_OFIS,LK829515O346287631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30468,SR34_K8295_KAGITHANE_POLAT_OFIS,LK829525O346287632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30469,SR34_K9648_MASLAK_ECLIPSE_1,LK964835O346306833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30470,SR34_K9648_MASLAK_ECLIPSE_1,LK964825O346306872,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
30471,SR34_K9648_MASLAK_ECLIPSE_1,LK964835O346306873,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0
30472,SR34_K9648_MASLAK_ECLIPSE_1,LK964825O346306882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30473,SR34_K9789_MASLAK_ECLIPSE_2,LK978925O346308272,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0
30474,GL34_00589_INCIRTEPE_JP,L0058925O346039982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30475,GL34_00B75_GOP_ADAPARK,L00B7525O346156732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30476,GL34_00B75_GOP_ADAPARK,L00B7525O346156772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
30477,GL34_00B75_GOP_ADAPARK,L00B7525O346156782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30478,GL34_0A701_BYP_DEMIRKAPI,L0A70115O346110871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30479,GL34_0A701_BYP_DEMIRKAPI,L0A70135O346110873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30480,GL34_0B500_ASH_TRAFO_JP_HUB,L0B50015O346145131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30481,GL34_B1466_CengelkoySahilDirek_JP,LB146615O345794171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30482,GL34_C3332_KARTAL_SAHIL,LC333225O345803372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30483,GL34_K3615_DUDULLUFEVZICAKMAK,LK361515O345847771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30484,GL34_K3615_DUDULLUFEVZICAKMAK,LK361535O345847783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30485,GL34_M1097_TuzlaViaportMarina,LM109725O345884672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30486,GL34_00576_YESILOVA_E5_JP_HUB,L0057625O346039032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30487,GL34_00576_YESILOVA_E5_JP_HUB,L0057625O346039072,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
30488,GL34_0A786_SADIKAHMET_CAD,L0A78615O346117871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30489,SR34_K9538_StlceKM_3A,LK953815I346305951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30490,SR34_K4350_LeventZorlu,LK435025I346243232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30491,GL34_00396_KOCATEPE,L0039635O346026383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30492,GL34_00866_SER_YESILSAHA,L0086635O346056953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30493,GL34_00B72_EYP_SULTAN_BULVARI_JP,L00B7215O346154871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30494,GL34_00B72_EYP_SULTAN_BULVARI_JP,L00B7235O346154873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30495,GL34_0A616_SIRIN_SOKAK,L0A61625O346104882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30496,GL34_0A990_ESENKENT_2,L0A99015O346130071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30497,GL34_E1014_FETIH_TASKINCAD,LE101435O345813973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30498,GL34_E4418_AVC_KURUCESME,LE441815O346194871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30499,GL34_K1901_GOP_SEBNEM,LK190115O346221771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30500,GL34_K1901_GOP_SEBNEM,LK190125O346221782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30501,GL34_K9480_AVCSANDALSK,LK948025O346304932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30502,GL34_K9480_AVCSANDALSK,LK948035O346304933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30503,GL34_K9480_AVCSANDALSK,LK948035O346304983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30504,SR34_00933_FourSeason,L0093315O346061731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30505,SR34_00933_FourSeason,L0093325O346061782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30506,SR34_0G459_IstWest,L0G45925O346212982,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
30507,SR34_E2830_ZincirZorlu_4,LE283015I346190351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30508,GL34_0A276_YENIBOSNA_ZAFER_5,L0A27615O346078631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30509,GL34_0A276_YENIBOSNA_ZAFER_5,L0A27625O346078672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30510,GL34_0A466_YAYLA_MKZ,L0A46615O346091971,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30511,GL34_0A802_MALAZGIRT_CADDESI_SE,L0A80215O346119271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30512,GL34_0A808_MUAMMER_AKSOY,L0A80825O346119682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30513,SR34_00401_StlceKM_IB,L0040135I346450933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30514,SR34_0B145_NtasiAmrHst,L0B14525O346132512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30515,SR34_K4257_ZkuyuCalik,LK425725O346241682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30516,GL34_000A7_ESN_KKARABEKIR3,L000A715O346110671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30517,GL34_00445_HACIMIMI_JP,L0044525O346029772,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
30518,GL34_00500_HLK_FATIH,L0050015O346033771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30519,GL34_00500_HLK_FATIH,L0050025O346033772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30520,GL34_00654_ALTINSEHIR_PAZAR_JP,L0065415O346043871,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0
30521,GL34_00A75_YAHYA_KAHYA_2,L00A7525O346114872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30522,GL34_01384_KURBAGLDERECAD,L0138415O345723581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30523,GL34_0A390_GUNESLI_BAGLAR_2,L0A39035O346086133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30524,GL34_0A456_YENIBOSNA_JP,L0A45615O346091271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30525,GL34_0B263_KASIMPASA4,L0B26315O346138471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30526,GL34_0B948_FERIDIYE_CAD,L0B94835O346162173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30527,GL34_0D360_BEYLIKDUZUOSMANLI,L0D36015O346177681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30528,GL34_0D360_BEYLIKDUZUOSMANLI,L0D36025O346177682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30529,GL34_E6080_ISPARTAKULE_TURGAY_JP_VIP,LE608015O346200981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30530,GL34_K2643_BSK_ISTANBUL_CARSI,LK264325O346226772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30531,GL34_K3671_KIRAC_GELINCIK,LK367125O346232972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30532,GL34_K4509_ESENYURT_KIPTAS_JP,LK450915O346245271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30533,GL34_K4509_ESENYURT_KIPTAS_JP,LK450925O346245272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30534,GL34_K4509_ESENYURT_KIPTAS_JP,LK450925O346245282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30535,GL34_K4509_ESENYURT_KIPTAS_JP,LK450935O346245283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30536,GL34_K5033_ESY_FSM_CAD,LK503315O346250181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30537,GL34_K7866_COBANCESMEKAVSAK,LK786625O346278332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30538,GL34_K9173_GUNESLI_KARANFIL,LK917335O346300783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30539,GL34_K9348_ESENYURT_YOLU,LK934815O346302481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30540,SR22_C4781_IstUnvEnez,LC478125O226382272,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
30541,SR22_C4781_IstUnvEnez,LC478135O226382273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30542,SR34_00094_KOCAMUSTAFAPASA_JP,L0009425O346005712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30543,SR34_00094_KOCAMUSTAFAPASA_JP,L0009415O346005771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30544,SR34_00094_KOCAMUSTAFAPASA_JP,L0009425O346005782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30545,SR34_0A792_TEVFIKBEY_2_ISTANBUL,L0A79235O346118313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30546,SR34_0A792_TEVFIKBEY_2_ISTANBUL,L0A79225O346118372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30547,SR34_0E408_KCK_MEZARLIK,L0E40815O346193871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30548,SR34_0E408_KCK_MEZARLIK,L0E40835O346193873,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
